player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Jim Marsh,marshji01,375.0,-0.3,0.0,0,0,Rotational
Jim McDaniels,mcdanji01,5242.0,9.1,-0.6,1,0,All-Star
Jim McElroy,mcelrji01,11706.0,14.8,1.7,0,0,Starter
Jim McIlvaine,mcilvji01,5927.0,9.4,-0.09999999999999998,0,0,Rotational
Jim McMillian,mcmilji01,20227.0,46.0,7.699999999999999,0,0,Starter
Jim Mooney,mooneji01,529.0,0.2,0.0,0,0,Rotational
Jim Neal,nealji01,1093.0,0.1,0.0,0,0,Rotational
Jim Nolan,nolanji01,0.0,-0.2,0.0,0,0,Rotational
Jim O'Brien,obrieji02,665.0,0.4,0.5,0,0,Rotational
Jim Owens,owensji01,533.0,0.4,0.0,0,0,Rotational
Jim Palmer,palmeji01,5276.0,6.4,0.0,0,0,Rotational
Jim Paxson,paxsoji01,3069.0,2.8,0.0,0,0,Rotational
Jim Paxson,paxsoji02,22158.0,55.0,13.2,2,0,All-Star
Jim Petersen,peterji01,9802.0,13.6,-1.6,0,0,Rotational
Jim Phelan,phelaja02,33.0,-0.1,0.0,0,0,Rotational
Jim Pollard,pollaji01,9391.0,34.9,0.0,4,0,All-Star
Jim Price,priceji01,18442.0,28.5,7.0,1,0,All-Star
Jim Ray,rayji01,64.0,-0.2,0.0,0,0,Rotational
Jim Reid,reidji01,52.0,0.1,0.0,0,0,Rotational
Jim Riffey,riffeji01,0.0,0.2,0.0,0,0,Rotational
Jim Rowinski,rowinji01,142.0,0.30000000000000004,-0.1,0,0,Rotational
Jim Seminoff,seminji01,0.0,16.9,0.0,0,0,Rotational
Jim Slaughter,slaugji01,525.0,-0.1,0.0,0,0,Rotational
Jim Smith,smithji01,876.0,0.7,-0.2,0,0,Rotational
Jim Spanarkel,spanaji01,5290.0,12.3,3.8,0,0,Rotational
Jim Springer,sprinji01,0.0,0.0,0.0,0,0,Rotational
Jim Spruill,spruiji01,0.0,0.0,0.0,0,0,Rotational
Jim Thomas,thomaji01,3361.0,5.0,0.6000000000000001,0,0,Rotational
Jim Tucker,tuckeji01,1301.0,1.3,0.0,0,0,Rotational
Jim Walsh,walshji01,72.0,-0.2,0.0,0,0,Rotational
Jim Ware,wareji01,444.0,-1.0,0.0,0,0,Rotational
Jim Washington,washiji01,27208.0,45.9,1.7000000000000002,0,0,Starter
Jim Wilson,wilsoji01,44.0,-0.1,0.0,0,0,Rotational
Jim Zoet,zoetji01,30.0,-0.1,-0.1,0,0,Rotational
Jimmer Fredette,fredeji01,3750.0,3.0,-0.20000000000000004,0,0,Rotational
Jimmie Baker,bakerji01,40.0,-0.2,-0.1,0,0,Rotational
Jimmy Butler,butleji01,33903.0,145.9,59.0,6,3,Superstar
Jimmy Carruth,carruji01,21.0,0.0,0.0,0,0,Rotational
Jimmy Collins,colliji01,612.0,0.5,0.0,0,0,Rotational
Jimmy Conner,conneji01,240.0,0.3,0.1,0,0,Rotational
Jimmy Darden,dardeji01,0.0,-0.2,0.0,0,0,Rotational
Jimmy Darrow,darroji01,34.0,-0.1,0.0,0,0,Rotational
Jimmy Dawson,dawsoji01,288.0,-0.3,0.0,0,0,Rotational
Jimmy Foster,fosteja01,1158.0,-1.4,-1.4,1,0,All-Star
Jimmy Jones,jonesji01,23463.0,78.80000000000001,4.3,6,0,All-Star
Jimmy King,kingji02,890.0,0.0,-0.6,0,0,Rotational
Jimmy O'Brien,obrieji01,9246.0,7.0,-0.20000000000000004,0,0,Rotational
Jimmy Oliver,oliveji01,856.0,0.30000000000000004,-0.6,0,0,Rotational
Jimmy Rayl,raylji01,2760.0,4.7,0.0,0,0,Rotational
Jimmy Walker,walkeji01,26548.0,47.8,1.7,2,0,All-Star
Jiří Welsch,welscji01,5913.0,7.3,0.10000000000000003,0,0,Rotational
Jo Jo English,englijo01,577.0,0.0,-0.5,0,0,Rotational
Jo Jo White,whitejo01,32279.0,54.9,6.300000000000001,7,2,All-Star
Joakim Noah,noahjo01,18646.0,61.9,20.9,2,2,All-Star
Joan Beringer,berinjo01,314.0,1.5,0.2,0,0,Rotational
Joby Wright,wrighjo01,1572.0,0.6,-0.9,0,0,Rotational
Jock Landale,landajo01,5843.0,15.8,2.5,0,0,Rotational
Jodie Meeks,meeksjo01,12829.0,25.099999999999998,4.2,0,0,Starter
Joe Alexander,alexajo01,745.0,0.4,-0.3,0,0,Rotational
Joe Arlauckas,arlaujo01,85.0,-0.1,-0.1,0,0,Rotational
Joe Barry Carroll,carrojo01,26563.0,37.8,7.7,1,1,All-Star
Joe Binion,biniojo01,51.0,0.1,0.0,0,0,Rotational
Joe Bradley,bradljo01,0.0,-0.3,0.0,0,0,Rotational
Joe Bryant,bryanjo01,12845.0,12.9,-0.8,0,0,Starter
Joe Buckhalter,buckhjo01,740.0,1.0999999999999999,0.0,0,0,Rotational
Joe Caldwell,caldwjo01,27118.0,41.2,2.5,4,1,All-Star
Joe Chealey,chealjo01,41.0,-0.1,-0.1,0,0,Rotational
Joe Colone,colonjo01,0.0,0.1,0.0,0,0,Rotational
Joe Cooke,cookejo01,725.0,-0.4,0.0,0,0,Rotational
Joe Cooper,coopejo01,722.0,0.4,-0.1,0,0,Rotational
Joe Courtney,courtjo01,1298.0,0.8,-1.2,0,0,Rotational
Joe Crawford,crawfjo01,23.0,0.0,0.0,0,0,Rotational
Joe Crispin,crispjo01,312.0,0.9,0.4,0,0,Rotational
Joe DePre,deprejo01,2281.0,3.1,0.0,0,0,Rotational
Joe Dolhon,dolhojo01,0.0,3.1,0.0,0,0,Rotational
Joe Dumars,dumarjo01,35139.0,86.2,25.3,6,4,Superstar
Joe Ellis,ellisjo01,10374.0,5.1000000000000005,-0.3,0,0,Starter
Joe Fabel,fabeljo01,0.0,-0.2,0.0,0,0,Rotational
Joe Fulks,fulksjo01,4490.0,29.3,0.0,2,0,All-Star
Joe Graboski,grabojo01,23133.0,25.1,0.0,0,0,Starter
Joe Hamilton,hamiljo01,11059.0,15.399999999999999,1.1,0,0,Starter
Joe Hamood,hamoojo01,1839.0,0.3,0.0,0,0,Rotational
Joe Harris,harrijo01,12298.0,23.1,4.1,0,0,Starter
Joe Hassett,hassejo01,4356.0,7.8,1.4000000000000001,0,0,Rotational
Joe Holland,hollajo01,737.0,2.0,0.0,0,0,Rotational
Joe Holup,holupjo01,4266.0,4.5,0.0,0,0,Rotational
Joe Hutton,huttojo01,723.0,2.1,0.0,0,0,Rotational
Joe Ingles,inglejo01,17638.0,42.3,13.2,0,0,Starter
Joe Johnson,johnsjo02,50060.0,89.7,27.0,7,2,All-Star
Joe Kennedy,kennejo01,2705.0,0.2,0.0,0,0,Rotational
Joe Kleine,kleinjo01,16971.0,20.5,-8.3,0,0,Starter
Joe Kopicki,kopicjo01,1187.0,3.5,0.5,0,0,Rotational
Joe McNamee,mcnamjo01,1390.0,-2.1,0.0,0,0,Rotational
Joe Meriweather,meriwjo01,16500.0,29.9,0.9999999999999999,0,0,Starter
Joe Mullaney,mullajo01,0.0,-0.6,0.0,0,0,Rotational
Joe Pace,pacejo01,557.0,1.0,0.0,0,0,Rotational
Joe Reaves,reavejo01,210.0,-0.1,-0.2,0,0,Rotational
Joe Roberts,roberjo01,3472.0,2.3,0.0,0,0,Rotational
Joe Ruklick,ruklijo01,909.0,-0.10000000000000009,0.0,0,0,Rotational
Joe Smith,smithjo02,33766.0,72.2,3.1,0,0,All-Star
Joe Smyth,smythjo01,990.0,0.2,0.0,0,0,Rotational
Joe Stephens,stephjo01,227.0,-0.1,0.0,0,0,Rotational
Joe Strawder,strawjo01,6365.0,10.9,0.0,0,0,Rotational
Joe Thomas,thomajo01,204.0,-0.6,0.0,0,0,Rotational
Joe Wieskamp,wieskjo01,255.0,0.0,-0.2,0,0,Rotational
Joe Wolf,wolfjo01,10866.0,5.3,-7.5,0,0,Starter
Joe Young,youngjo01,1077.0,0.3,-0.6,0,0,Rotational
Joel Anthony,anthojo01,7242.0,15.6,0.4,0,0,Rotational
Joel Ayayi,ayayijo01,20.0,0.0,0.0,0,0,Rotational
Joel Bolomboy,bolomjo01,91.0,0.30000000000000004,0.1,0,0,Rotational
Joel Embiid,embiijo01,15608.0,68.9,34.3,7,5,Superstar
Joel Freeland,freeljo01,1821.0,3.2,-0.6000000000000001,0,0,Rotational
Joel Kramer,kramejo01,4184.0,9.1,0.7,0,0,Rotational
Joel Przybilla,przybjo01,12599.0,23.599999999999998,-0.19999999999999998,0,0,Starter
Joey Dorsey,dorsejo01,1594.0,2.9,-0.30000000000000004,0,0,Rotational
Joey Graham,grahajo01,6117.0,7.9,-2.5,0,0,Rotational
Joffrey Lauvergne,lauvejo01,3803.0,6.699999999999999,-0.1,0,0,Rotational
Johan Petro,petrojo01,7821.0,5.8,-5.2,0,0,Rotational
John Abramovic,abramjo01,0.0,-2.3,0.0,0,0,Rotational
John Amaechi,amaecjo01,4811.0,0.4,-4.1,0,0,Rotational
John Arthurs,arthujo01,86.0,0.0,0.0,0,0,Rotational
John Bagley,baglejo01,17120.0,16.6,4.500000000000001,0,0,Starter
John Barber,barbejo01,19.0,0.0,0.0,0,0,Rotational
John Barnhill,barnhjo01,16845.0,14.4,0.0,0,1,All-Star
John Barr,barrjo01,0.0,5.0,0.0,0,0,Rotational
John Battle,battljo01,10910.0,17.8,0.09999999999999981,0,0,Starter
John Beasley,beasljo01,14832.0,39.9,0.0,3,0,All-Star
John Block,blockjo01,17296.0,40.1,1.6,1,0,All-Star
John Brisker,briskjo01,9953.0,22.099999999999998,0.5,2,0,All-Star
John Brown,brownjo01,10493.0,16.4,-1.0,0,0,Starter
John Butler,butlejo01,221.0,0.0,-0.2,0,0,Rotational
John Celestand,celesjo01,185.0,-0.1,-0.3,0,0,Rotational
John Chaney,chanejo01,0.0,-0.2,0.0,0,0,Rotational
John Clawson,clawsjo01,1067.0,1.3,0.0,0,0,Rotational
John Coker,cokerjo01,141.0,0.1,-0.2,0,0,Rotational
John Collins,collijo01,15611.0,43.8,9.8,0,0,Starter
John Comeaux,comeajo01,189.0,0.4,0.0,0,0,Rotational
John Coughran,coughjo01,160.0,-0.3,-0.3,0,0,Rotational
John Crotty,crottjo01,6177.0,12.9,1.4,0,0,Rotational
John Dickson,dicksjo01,100.0,0.0,0.0,0,0,Rotational
John Douglas,dougljo01,1043.0,0.5,-0.1,0,0,Rotational
John Drew,drewjo01,21828.0,68.9,18.799999999999997,2,1,All-Star
John Duren,durenjo01,2947.0,-0.8,-2.4,0,0,Rotational
John Edwards,edwarjo01,435.0,0.1,-0.5,0,0,Rotational
John Fairchild,faircjo01,3072.0,2.4,0.0,0,0,Rotational
John Garris,garrijo01,267.0,0.9,0.2,0,0,Rotational
John Gianelli,gianejo01,15563.0,25.5,4.7,0,0,Starter
John Greig,greigjo01,26.0,0.1,0.0,0,0,Rotational
John Hargis,hargijo01,0.0,9.8,0.0,0,0,Rotational
John Havlicek,havlijo01,46471.0,131.7,11.5,13,8,Superstar
John Hazen,hazenjo01,0.0,0.2,0.0,0,0,Rotational
John Henson,hensojo01,9352.0,22.0,3.7,0,0,Starter
John Holland,hollajo02,175.0,-0.2,-0.2,0,0,Rotational
John Hummer,hummejo01,8539.0,6.4,0.2,0,0,Rotational
John Janisch,janisjo01,0.0,6.0,0.0,0,0,Rotational
John Jenkins,jenkijo01,2996.0,3.5,-0.20000000000000007,0,0,Rotational
John Johnson,johnsjo01,29201.0,41.5,6.2,2,0,All-Star
John Konchar,konchjo01,7503.0,18.6,5.5,0,0,Rotational
John Kuester,kuestjo01,1527.0,2.0,0.0,0,0,Rotational
John Lambert,lambejo01,6811.0,7.8,-2.2,0,0,Rotational
John Laskowski,laskojo01,2132.0,2.1,0.1,0,0,Rotational
John Logan,loganjo01,0.0,28.0,0.0,0,0,Starter
John Long,longjo01,23599.0,32.3,3.2,0,0,Starter
John Lucas,lucasjo01,25556.0,53.7,21.2,0,0,All-Star
John Lucas III,lucasjo02,2927.0,3.4000000000000004,0.6,0,0,Rotational
John Mahnken,mahnkjo01,1352.0,-2.3999999999999995,0.0,0,0,Rotational
John Mandic,mandijo01,0.0,2.7,0.0,0,0,Rotational
John McConathy,mcconjo01,106.0,-0.5,0.0,0,0,Rotational
John McCullough,mcculjo01,23.0,0.1,0.1,0,0,Rotational
John Mengelt,mengejo01,14435.0,31.9,2.3,0,0,Starter
John Mills,millsjo01,0.0,1.4,0.0,0,0,Rotational
John Morrison,morrijo01,76.0,-0.1,0.0,0,0,Rotational
John Morton,mortojo01,2149.0,0.4999999999999999,-0.6,0,0,Rotational
John Murphy,murphjo01,0.0,0.6,0.0,0,0,Rotational
John O'Boyle,oboyljo01,97.0,0.0,0.0,0,0,Rotational
John Oldham,oldhajo01,0.0,4.3,0.0,0,0,Rotational
John Olive,olivejo01,204.0,-0.30000000000000004,-0.4,0,0,Rotational
John Paxson,paxsojo01,17257.0,36.3,3.0,0,0,Starter
John Pilch,pilchjo01,41.0,-0.1,0.0,0,0,Rotational
John Pinone,pinonjo01,65.0,0.1,0.0,0,0,Rotational
John Postley,postljo01,6.0,0.0,0.0,0,0,Rotational
John Poulakidas,poulajo01,253.0,0.5,0.0,0,0,Rotational
John Pritchard,pritcjo01,0.0,-0.2,0.0,0,0,Rotational
John Rennicke,rennijo01,54.0,-0.2,0.0,0,0,Rotational
John Richter,richtjo01,808.0,0.4,0.0,0,0,Rotational
John Roche,rochejo01,16276.0,26.9,3.6999999999999997,0,0,Starter
John Rudd,ruddjo01,723.0,0.6,-0.3,0,0,Rotational
John Rudometkin,rudomjo01,2020.0,0.9000000000000001,0.0,0,0,Rotational
John Salley,sallejo01,17197.0,42.1,10.3,0,0,Starter
John Salmons,salmojo01,31181.0,48.3,10.9,0,0,Starter
John Schweitz,schwejo01,117.0,-0.5,-0.2,0,0,Rotational
John Shasky,shaskjo01,1505.0,2.5,-0.5,0,0,Rotational
John Shumate,shumajo01,15801.0,42.7,11.8,0,0,Starter
John Smith,smithjo01,4552.0,0.2,0.0,0,0,Rotational
John Starks,starkjo01,24704.0,50.6,16.5,1,0,All-Star
John Stockton,stockjo01,47764.0,207.6,106.4,10,12,Superstar
John Stroeder,stroejo01,315.0,-0.1,-0.3,0,0,Rotational
John Stroud,stroujo01,88.0,-0.1,-0.1,0,0,Rotational
John Thomas,thomajo02,2915.0,3.6,-1.9,0,0,Rotational
John Thompson,thompjo01,771.0,2.1,0.0,0,0,Rotational
John Tonje,tonjejo01,42.0,0.1,0.0,0,0,Rotational
John Trapp,trappjo01,6126.0,6.7,0.0,0,0,Rotational
John Tresvant,tresvjo01,21236.0,40.9,0.0,0,0,Starter
John Tschogl,tschojo01,1216.0,-0.4,-0.3,0,0,Rotational
John Turner,turnejo01,345.0,-0.1,-0.5,0,0,Rotational
John Vallely,vallejo01,1162.0,-0.2,0.0,0,0,Rotational
John Wall,walljo01,22588.0,44.4,24.2,5,1,All-Star
John Wallace,wallajo01,6143.0,6.4,-1.2,0,0,Rotational
John Warren,warrejo01,4931.0,4.2,-0.1,0,0,Rotational
John Wetzel,wetzejo01,4714.0,6.7,0.7,0,0,Rotational
John Williams,willijo02,10952.0,19.9,8.7,0,0,Starter
John Williamson,willijo01,22126.0,32.4,2.2,0,0,Starter
John Windsor,windsjo01,68.0,0.1,0.0,0,0,Rotational
Johnathan Motley,motlejo01,373.0,0.8999999999999999,0.0,0,0,Rotational
Johnathan Williams,willijo04,552.0,1.4,-0.1,0,0,Rotational
Johni Broome,broomjo01,55.0,-0.2,-0.2,0,0,Rotational
Johnny Austin,austijo01,753.0,0.8,0.0,0,0,Rotational
Johnny Bach,bachjo01,0.0,0.8,0.0,0,0,Rotational
Johnny Baum,baumjo01,4616.0,7.2,0.2,0,0,Rotational
Johnny Cox,coxjo01,1685.0,0.5,0.0,0,0,Rotational
Johnny Davis,davisjo01,22214.0,40.4,6.9,0,0,Starter
Johnny Davis,davisjo06,1278.0,-0.3,-1.2999999999999998,0,0,Rotational
Johnny Dawkins,dawkijo01,14859.0,21.8,4.4,0,0,Starter
Johnny Egan,eganjo01,19242.0,31.0,0.0,0,0,Starter
Johnny Ezersky,ezersjo01,0.0,3.7,0.0,0,0,Rotational
Johnny Furphy,furphjo01,1022.0,1.0,-0.3,0,0,Rotational
Johnny Green,greenjo01,27709.0,66.1,0.0,4,0,All-Star
Johnny High,highjo01,4538.0,4.699999999999999,0.5,0,0,Rotational
Johnny Horan,horanjo01,186.0,-0.30000000000000004,0.0,0,0,Rotational
Johnny Jones,jonesjo01,924.0,-0.5,0.0,0,0,Rotational
Johnny Jorgensen,jorgejo01,0.0,1.3,0.0,0,0,Rotational
Johnny Juzang,juzanjo01,1962.0,1.9000000000000001,-0.6,0,0,Rotational
Johnny Macknowski,macknjo01,0.0,2.6999999999999997,0.0,0,0,Rotational
Johnny Mathis,mathijo01,656.0,0.3,0.0,0,0,Rotational
Johnny McCarthy,mccarjo01,8828.0,4.7,0.0,0,0,Rotational
Johnny Moore,moorejo01,13491.0,30.0,14.200000000000001,0,0,Starter
Johnny Neumann,neumajo01,15998.0,12.399999999999999,-1.2999999999999998,0,0,Starter
Johnny Newman,newmajo01,30132.0,53.8,3.3,0,0,All-Star
Johnny Norlander,norlajo01,0.0,20.5,0.0,0,0,Starter
Johnny O'Bryant,obryajo01,1764.0,0.4,-1.7,0,0,Rotational
Johnny Orr,orrjo01,0.0,-0.2,0.0,0,0,Rotational
Johnny Payak,payakjo01,1470.0,4.3,0.0,0,0,Rotational
Johnny Rogers,rogerjo01,636.0,0.4,-0.5,0,0,Rotational
Johnny Simmons,simmojo01,0.0,1.7,0.0,0,0,Rotational
Johnny Taylor,taylojo01,900.0,0.1,-0.5,0,0,Rotational
Jon Barry,barryjo01,15385.0,41.3,14.7,0,0,Starter
Jon Brockman,brockjo01,1570.0,3.7,-0.8,0,0,Rotational
Jon Koncak,koncajo01,16409.0,29.1,3.4,0,0,Starter
Jon Leuer,leuerjo01,6132.0,13.3,1.9,0,0,Rotational
Jon McGlocklin,mcglojo01,20930.0,47.2,0.6000000000000001,1,0,All-Star
Jon Sundvold,sundvjo01,8811.0,8.9,-0.8999999999999999,0,0,Rotational
Jon Teske,teskejo01,8.0,0.0,0.0,0,0,Rotational
Jonah Bolden,boldejo01,733.0,1.4,0.1,0,0,Rotational
Jonas Jerebko,jerebjo01,12553.0,29.2,3.8000000000000003,0,0,Starter
Jonas Valančiūnas,valanjo01,27044.0,96.1,20.2,0,0,All-Star
Jonathan Bender,bendejo01,3847.0,3.9,-0.6000000000000001,0,0,Rotational
Jonathan Gibson,gibsojo01,271.0,0.1,0.0,0,0,Rotational
Jonathan Isaac,isaacjo01,6161.0,14.899999999999999,4.3999999999999995,0,0,Rotational
Jonathan Kerner,kernejo01,5.0,0.0,0.0,0,0,Rotational
Jonathan Kuminga,kuminjo01,7332.0,13.9,1.4000000000000001,0,0,Rotational
Jonathan Mogbo,mogbojo01,1535.0,2.5,0.1,0,0,Rotational
Jonathon Simmons,simmojo02,6362.0,6.5,-2.1,0,0,Rotational
Jonny Flynn,flynnjo01,4154.0,-1.0,-2.2,0,0,Rotational
Jontay Porter,portejo01,414.0,0.7,0.19999999999999998,0,0,Rotational
Jordan Adams,adamsjo01,263.0,0.4,0.2,0,0,Rotational
Jordan Bell,belljo01,2275.0,5.3,1.0,0,0,Rotational
Jordan Bone,bonejo01,249.0,0.1,-0.2,0,0,Rotational
Jordan Clarkson,clarkjo01,25695.0,32.3,7.300000000000001,0,0,Starter
Jordan Crawford,crawfjo02,11438.0,10.4,2.0,0,0,Starter
Jordan Farmar,farmajo01,9840.0,13.799999999999999,3.5999999999999996,0,0,Rotational
Jordan Ford,fordjo01,22.0,0.1,0.0,0,0,Rotational
Jordan Goodwin,goodwjo01,5337.0,9.4,3.1,0,0,Rotational
Jordan Hall,halljo02,83.0,-0.1,-0.1,0,0,Rotational
Jordan Hamilton,hamiljo02,3119.0,4.6000000000000005,1.7,0,0,Rotational
Jordan Hawkins,hawkijo01,3173.0,0.4,-2.1999999999999997,0,0,Rotational
Jordan Hill,hilljo01,8867.0,19.1,-0.0999999999999999,0,0,Rotational
Jordan Loyd,loydjo01,55.0,0.2,0.0,0,0,Rotational
Jordan McLaughlin,mclaujo01,4644.0,10.8,2.4,0,0,Rotational
Jordan McRae,mcraejo01,2675.0,2.9,-5.551115123125783e-17,0,0,Rotational
Jordan Mickey,mickejo01,482.0,0.5,-0.4,0,0,Rotational
Jordan Miller,millejo02,1773.0,4.0,0.7000000000000001,0,0,Rotational
Jordan Nwora,nworajo01,5259.0,5.0,-0.7,0,0,Rotational
Jordan Poole,poolejo01,12283.0,11.5,0.2999999999999998,0,0,Starter
Jordan Schakel,schakjo01,36.0,-0.1,-0.1,0,0,Rotational
Jordan Sibert,siberjo01,4.0,0.0,0.0,0,0,Rotational
Jordan Walsh,walshjo01,1698.0,4.3999999999999995,0.49999999999999994,0,0,Rotational
Jordan Williams,willijo03,635.0,1.3,0.0,0,0,Rotational
Jorge Garbajosa,garbajo01,1983.0,3.1,1.1,0,0,Rotational
Jorge Gutiérrez,gutiejo01,657.0,1.2,-0.30000000000000004,0,0,Rotational
Jose Alvarado,alvarjo01,7278.0,11.600000000000001,2.5,0,0,Rotational
Jose Slaughter,slaugjo01,515.0,-0.1,-0.3,0,0,Rotational
Joseph Forte,fortejo01,125.0,-0.4,-0.2,0,0,Rotational
Josh Akognon,akognjo01,9.0,0.0,0.0,0,0,Rotational
Josh Boone,boonejo01,4482.0,9.0,0.0,0,0,Rotational
Josh Childress,childjo01,10432.0,25.8,7.3,0,0,Starter
Josh Christopher,chrisjo01,2189.0,0.19999999999999998,-1.1,0,0,Rotational
Josh Davis,davisjo02,515.0,0.8,0.1,0,0,Rotational
Josh Giddey,giddejo01,9926.0,17.2,8.9,0,0,Rotational
Josh Grant,grantjo01,382.0,0.5,0.0,0,0,Rotational
Josh Gray,grayjo01,109.0,-0.30000000000000004,-0.1,0,0,Rotational
Josh Green,greenjo02,7323.0,11.1,-1.2000000000000002,0,0,Rotational
Josh Hall,halljo01,336.0,-0.9,-0.8,0,0,Rotational
Josh Harrellson,harrejo01,888.0,2.0999999999999996,0.4,0,0,Rotational
Josh Hart,hartjo01,22368.0,53.1,15.7,0,0,All-Star
Josh Howard,howarjo01,16268.0,39.0,9.6,1,0,All-Star
Josh Huestis,huestjo01,1068.0,0.7,-0.4,0,0,Rotational
Josh Jackson,jacksjo02,7548.0,-1.7999999999999998,-3.6,0,0,Rotational
Josh Magette,magetjo01,254.0,0.30000000000000004,0.0,0,0,Rotational
Josh McRoberts,mcrobjo01,9758.0,20.7,4.7,0,0,Starter
Josh Minott,minotjo01,2131.0,6.3999999999999995,2.5,0,0,Rotational
Josh Oduro,odurojo01,82.0,0.2,-0.1,0,0,Rotational
Josh Okogie,okogijo01,9931.0,15.6,1.3,0,0,Rotational
Josh Powell,poweljo01,4319.0,2.8,-4.2,0,0,Rotational
Josh Reaves,reavejo02,28.0,0.0,-0.1,0,0,Rotational
Josh Richardson,richajo01,18945.0,32.9,6.7,0,0,Starter
Josh Selby,selbyjo01,296.0,-0.7,-0.6000000000000001,0,0,Rotational
Josh Smith,smithjo03,32180.0,53.4,28.6,0,0,All-Star
Joshua Primo,primojo01,1068.0,-0.2,-0.8999999999999999,0,0,Rotational
José Calderón,caldejo01,26342.0,66.0,20.4,0,0,All-Star
José Ortiz,ortizjo01,391.0,0.0,-0.4,0,0,Rotational
João Vianna,viannjo01,9.0,0.0,0.0,0,0,Rotational
Jrue Holiday,holidjr01,35719.0,78.1,32.7,2,0,All-Star
Juan Carlos Navarro,navarju01,2117.0,1.4,-0.2,0,0,Rotational
Juan Dixon,dixonju01,11103.0,8.299999999999999,-0.5,0,0,Starter
Juan Toscano-Anderson,toscaju01,3826.0,6.2,0.30000000000000004,0,0,Rotational
Juancho Hernangómez,hernaju01,6547.0,10.600000000000001,0.0,0,0,Rotational
Juaquin Hawkins,hawkiju01,685.0,0.4,-0.1,0,0,Rotational
Jud Buechler,buechju01,9418.0,17.8,4.3,0,0,Rotational
Jules Bernard,bernaju01,149.0,0.1,0.0,0,0,Rotational
Julian Champagnie,champju02,6306.0,11.3,2.1,0,0,Rotational
Julian Hammond,hammoju01,8039.0,24.9,0.0,0,0,Starter
Julian Phillips,phillju01,2302.0,3.1,-1.0,0,0,Rotational
Julian Reese,reeseju01,402.0,0.3,-0.3,0,0,Rotational
Julian Strawther,strawju01,2790.0,2.8000000000000003,-1.6,0,0,Rotational
Julian Washburn,washbju01,254.0,0.1,-0.2,0,0,Rotational
Julian Wright,wrighju01,3049.0,3.9,1.2,0,0,Rotational
Julius Erving,ervinju01,45227.0,181.0,80.0,16,8,Superstar
Julius Hodge,hodgeju01,163.0,0.1,-0.1,0,0,Rotational
Julius Keye,keyeju01,13676.0,17.8,1.2999999999999998,1,0,All-Star
Julius Nwosu,nwosuju01,84.0,0.0,-0.2,0,0,Rotational
Julius Randle,randlju01,25348.0,56.8,19.3,3,1,All-Star
Julyan Stone,stoneju01,502.0,1.0,0.2,0,0,Rotational
Jumaine Jones,jonesju01,9780.0,15.1,2.2,0,0,Rotational
Junior Bridgeman,bridgju01,21257.0,45.0,8.3,0,0,Starter
Junior Burrough,burroju01,495.0,-0.2,-0.7,0,0,Rotational
Junior Harrington,harriju01,3096.0,-0.9,-2.3,0,0,Rotational
Justin Anderson,anderju01,4824.0,7.1,0.4,0,0,Rotational
Justin Champagnie,champju01,3301.0,7.0,0.8999999999999999,0,0,Rotational
Justin Dentmon,dentmju01,186.0,-0.2,-0.2,0,0,Rotational
Justin Edwards,edwarju01,2132.0,2.6,-0.3,0,0,Rotational
Justin Hamilton,hamilju01,2745.0,5.3,0.8,0,0,Rotational
Justin Harper,harpeju01,150.0,-0.4,-0.30000000000000004,0,0,Rotational
Justin Holiday,holidju01,21860.0,23.1,1.7999999999999998,0,0,Starter
Justin Jackson,jacksju01,7115.0,8.5,-1.1,0,0,Rotational
Justin James,jamesju01,542.0,0.2,-0.2,0,0,Rotational
Justin Minaya,minayju01,571.0,0.0,-0.6,0,0,Rotational
Justin Patton,pattoju01,296.0,0.4,0.0,0,0,Rotational
Justin Reed,reedju01,2433.0,0.8999999999999999,-2.4,0,0,Rotational
Justin Robinson,robinju01,745.0,-0.6,-0.9,0,0,Rotational
Justin Williams,williju01,579.0,1.2000000000000002,-0.1,0,0,Rotational
Justin Wright-Foreman,wrighju02,45.0,0.0,-0.1,0,0,Rotational
Justise Winslow,winslju01,9679.0,9.1,-0.09999999999999998,0,0,Rotational
Justus Thigpen,thigpju01,159.0,-0.30000000000000004,0.0,0,0,Rotational
Jusuf Nurkić,nurkiju01,17884.0,38.4,10.1,0,0,Starter
Juwan Howard,howarju01,42735.0,69.5,4.8,1,0,All-Star
Juwan Morgan,morgaju01,343.0,0.8,0.0,0,0,Rotational
Jérôme Moïso,moisoje01,1512.0,2.4,-0.4,0,0,Rotational
K.C. Jones,joneskc01,17501.0,38.800000000000004,0.0,0,0,Starter
K.J. McDaniels,mcdankj01,3949.0,2.5,-0.8,0,0,Rotational
KJ Martin,martike04,8332.0,14.8,-0.5000000000000001,0,0,Rotational
KJ Simpson,simpskj01,1356.0,-0.7000000000000001,-1.1,0,0,Rotational
KZ Okpala,okpalkz01,965.0,1.0,-0.7999999999999999,0,0,Rotational
Kadary Richmond,richmka01,67.0,0.2,0.1,0,0,Rotational
Kadeem Allen,allenka01,640.0,1.0,0.09999999999999998,0,0,Rotational
Kai Jones,joneska01,1549.0,4.9,0.7,0,0,Rotational
Kaiser Gates,gateska01,7.0,-0.1,-0.1,0,0,Rotational
Kalin Lucas,lucaska01,12.0,0.0,0.0,0,0,Rotational
